source1_entity_id	candidate_entity_ids
S1-352600381	S2-100331681,S2-107810306,S2-116794138,S2-157086200,S2-166932554,S2-192853046,S2-196564196,S2-251994329,S2-26324258,S2-286170455,S2-290899179,S2-291728753,S2-302844314,S2-305552875,S2-305691850,S2-326929754,S2-347646712,S2-369020292,S2-420162056,S2-441816474,S2-446101705,S2-459630928,S2-479785585,S2-485246974,S2-5073918,S2-513451488,S2-515027949,S2-525671462,S2-548108815,S2-568052212,S2-568218539,S2-569513539,S2-57490681,S2-593067977,S2-595738549,S2-596886118,S2-622207989,S2-663152672,S2-683883594,S2-686290210
S1-401741650	S2-202556875,S2-284446102,S2-983404252,S2-120730634,S2-128840868,S2-144770056,S2-158989871,S2-17300802,S2-173953360,S2-187498810,S2-210062866,S2-246621020,S2-247759089,S2-253170678,S2-291410564,S2-31545870,S2-344821654,S2-352377875,S2-364676421,S2-378730157,S2-38839346,S2-417455367,S2-436257218,S2-443114018,S2-450271281,S2-452715719,S2-463159414,S2-489461707,S2-53369492,S2-5371139,S2-546127792,S2-547557150,S2-549898315,S2-551856497,S2-55691462,S2-561911284,S2-567254704,S2-579825933,S2-584077300,S2-589794392
S1-994551021	S2-304302503,S2-769716297,S2-483277415,S2-139610210,S2-301777528,S2-389890209,S2-484427273,S2-631104870,S2-919047007,S2-94656370,S2-103676806,S2-106912041,S2-107185125,S2-107283812,S2-107435203,S2-108103764,S2-111157067,S2-111622934,S2-114328615,S2-11558889,S2-117713893,S2-118563493,S2-12074261,S2-121109521,S2-121251263,S2-122918631,S2-123000141,S2-124710128,S2-125297289,S2-126298894,S2-126900007,S2-126996401,S2-128147026,S2-131651451,S2-132673704,S2-132712335,S2-135510478,S2-136457087,S2-137658355,S2-139757130
S1-184201555	S2-127969282,S2-174248659,S2-182815737,S2-211725643,S2-214166434,S2-230606624,S2-262378104,S2-279549524,S2-315163568,S2-34692025,S2-369446532,S2-378929208,S2-397125857,S2-404109740,S2-433784280,S2-454217196,S2-489908959,S2-497944131,S2-50482762,S2-530609496,S2-536090601,S2-558824597,S2-564060544,S2-565763555,S2-63026430,S2-634657460,S2-638184819,S2-664038460,S2-667327888,S2-672717886,S2-702162329,S2-711382161,S2-716731162,S2-75150479,S2-776831686,S2-786243513,S2-807495969,S2-814897635,S2-831103769,S2-836524684
S1-286557884	S2-567950393,S2-754812830,S2-829805961,S2-101943224,S2-156068377,S2-15802375,S2-166500917,S2-180466972,S2-204035624,S2-239442916,S2-309083144,S2-321789018,S2-369223567,S2-449300018,S2-484460616,S2-522357032,S2-540611857,S2-549252400,S2-557882604,S2-58019764,S2-66107804,S2-671649180,S2-673057870,S2-6847342,S2-686833025,S2-708175965,S2-715755359,S2-719659791,S2-742406486,S2-805453958,S2-817514472,S2-83176049,S2-833710479,S2-840233726,S2-846285075,S2-858671409,S2-866345029,S2-911567357,S2-936599465,S2-93680711
S1-393157555	S2-792975710,S2-292460995,S2-923058788,S2-104522416,S2-107820831,S2-112948226,S2-119268701,S2-127216883,S2-133609214,S2-136612680,S2-179060659,S2-205768809,S2-219469380,S2-222969776,S2-231361899,S2-267240709,S2-26844167,S2-271770523,S2-282922653,S2-33430813,S2-335794457,S2-337907589,S2-347724585,S2-363184048,S2-373678906,S2-395499389,S2-404926302,S2-425103156,S2-436145767,S2-443722118,S2-459778851,S2-46566895,S2-471154795,S2-471955317,S2-474720793,S2-50518822,S2-512119746,S2-537912215,S2-545270835,S2-568034358
S1-493059116	S2-10289494,S2-106912041,S2-168109271,S2-243140057,S2-325919567,S2-335482637,S2-344398913,S2-417052324,S2-42673671,S2-442737032,S2-46357618,S2-52130681,S2-540312881,S2-54088122,S2-566288819,S2-666282042,S2-720991295,S2-761824926,S2-775500077,S2-79319126,S2-860365834,S2-869713649,S2-889638006,S2-924591059,S2-928382691,S2-964964239
S1-287666599	S2-157290929,S2-241386872,S2-297275118,S2-475941267,S2-143340987,S2-319520219,S2-337076780,S2-362502528,S2-395639460,S2-408144819,S2-419858227,S2-451009287,S2-483780949,S2-493293191,S2-532425514,S2-540349916,S2-574992441,S2-607061146,S2-609537028,S2-671212976,S2-674745562,S2-675296997,S2-69394310,S2-726099143,S2-772860369,S2-875960166,S2-932262584,S2-938476397,S2-98848952,S2-100601479,S2-103356275,S2-107106168,S2-108103764,S2-111061237,S2-111671984,S2-112607340,S2-113588646,S2-114409155,S2-114762618,S2-116787993
S1-862223871	S2-117672295,S2-145136821,S2-163737169,S2-181403261,S2-181562892,S2-203570435,S2-278045426,S2-285349475,S2-298073453,S2-315957452,S2-337167666,S2-594386142,S2-595783250,S2-601806311,S2-609178823,S2-762525455,S2-770422756,S2-974126678,S2-985612206,S2-243026715,S2-604464805,S2-98789881,S2-144916279,S2-246140180,S2-311029321,S2-317539573,S2-507569300,S2-637241996,S2-643861583,S2-703336809,S2-73148033,S2-744668824,S2-775990620,S2-780835308,S2-789935686,S2-791608566,S2-906710898,S2-966215119,S2-433883035,S2-137141004
S1-255988217	S2-377817178,S2-145204119,S2-251056860,S2-468234939,S2-677813132,S2-689518857,S2-690263938,S2-712277524,S2-800540541,S2-857467822,S2-916100837,S2-102409556,S2-103466554,S2-108231938,S2-108993601,S2-110010593,S2-114597445,S2-11673139,S2-118527996,S2-120614992,S2-136113375,S2-137981508,S2-140537645,S2-145223494,S2-151589139,S2-156623730,S2-157351570,S2-16772071,S2-172803196,S2-174609481,S2-176228373,S2-180521991,S2-182405841,S2-184376515,S2-193631518,S2-200050673,S2-206038488,S2-209817509,S2-212515881,S2-216434283
S1-549398205	S2-683833563,S2-86855523,S2-114428657,S2-115951285,S2-120382648,S2-131201732,S2-13822010,S2-142432539,S2-149201065,S2-150021013,S2-164761174,S2-171738557,S2-172136617,S2-225403671,S2-25834199,S2-261228228,S2-267133597,S2-290891441,S2-298585186,S2-312442501,S2-314412774,S2-316883483,S2-323793840,S2-34443113,S2-356115942,S2-372857983,S2-374751958,S2-376791375,S2-397729330,S2-413720367,S2-426144370,S2-439486038,S2-440580612,S2-447035910,S2-448392143,S2-463824815,S2-469914613,S2-490147771,S2-502250693,S2-518665760
S1-945360572	S2-63037002,S2-994558157,S2-249215835,S2-309819640,S2-583428412,S2-921276185,S2-23986578,S2-105720426,S2-390418577,S2-923512312,S2-549210643,S2-682874836,S2-783200505,S2-174528596,S2-229461725,S2-236320156,S2-259478528,S2-280127330,S2-344134243,S2-448756873,S2-521566795,S2-534494849,S2-592512342,S2-593891058,S2-625762676,S2-678432210,S2-69214320,S2-786544564,S2-789614850,S2-79974715,S2-825030002,S2-977850626,S2-978522560,S2-98820267,S2-100006923,S2-101436810,S2-105501087,S2-110549915,S2-114572881,S2-117632998
S1-761286259	S2-679211661,S2-147139591,S2-206083167,S2-408293188,S2-411112885,S2-427449026,S2-498488337,S2-576774941,S2-821620830,S2-102072426,S2-111461865,S2-130887373,S2-132986379,S2-134392248,S2-141913343,S2-143010552,S2-143822171,S2-144861464,S2-147235344,S2-150965879,S2-154008376,S2-158716035,S2-158989871,S2-171161046,S2-179104223,S2-198152141,S2-199409259,S2-205172165,S2-206794664,S2-217908075,S2-237963672,S2-242367010,S2-258235522,S2-286270410,S2-287350450,S2-288489447,S2-290512510,S2-296969450,S2-302080693,S2-318217219
S1-930015613	S2-115026040,S2-116661379,S2-252321761,S2-284865264,S2-29108033,S2-330072770,S2-362258219,S2-375951723,S2-467588250,S2-472320169,S2-476833485,S2-486530273,S2-496765495,S2-523854763,S2-552487507,S2-558925352,S2-585256482,S2-59954279,S2-71787985,S2-748554490,S2-76254255,S2-79840590,S2-848616364,S2-865692846,S2-136437217,S2-174258796,S2-285659000,S2-314113768,S2-477034684,S2-566931281,S2-636346102,S2-746654207,S2-748163379
S1-703200453	S2-328579163
S1-56835737	S2-615799804,S2-679915717,S2-402146164,S2-108675865,S2-164950416,S2-329868262,S2-408025764,S2-744973568,S2-783660839,S2-128213418,S2-268927595,S2-293831194,S2-315127060,S2-324129652,S2-372961141,S2-375222707,S2-5290392,S2-539420714,S2-593539450,S2-602184543,S2-608017908,S2-67522504,S2-688509723,S2-765612055,S2-808471372,S2-817935651,S2-914164870,S2-940640005,S2-991987972,S2-101988027,S2-102677,S2-102838962,S2-103397384,S2-105274406,S2-105769043,S2-106908241,S2-107929873,S2-108977786,S2-110358042,S2-11196630
S1-426033453	S2-413203240,S2-461065062,S2-155448849,S2-516172217,S2-889417862,S2-101919056,S2-101999827,S2-109858819,S2-111237832,S2-119406140,S2-121894818,S2-125238543,S2-129093659,S2-129267728,S2-146005377,S2-149889868,S2-15313534,S2-153138802,S2-159304457,S2-165914840,S2-166416064,S2-169126029,S2-171738557,S2-178433000,S2-178901458,S2-179524589,S2-183761344,S2-186835708,S2-18742582,S2-191752697,S2-195224749,S2-196810000,S2-205288146,S2-207312409,S2-207868561,S2-214077766,S2-220663043,S2-222691948,S2-224495015,S2-225777217
S1-59633785	S2-112607340,S2-252319343,S2-73589764,S2-565852338,S2-641547237,S2-82369450,S2-91400703,S2-100601479,S2-105882189,S2-107106168,S2-108103764,S2-111061237,S2-111671984,S2-113588646,S2-114409155,S2-114762618,S2-116787993,S2-11773207,S2-117898368,S2-123374214,S2-124708833,S2-128238338,S2-133984853,S2-13556886,S2-135978959,S2-137981508,S2-138900880,S2-140097767,S2-140537645,S2-143010552,S2-143340987,S2-148289960,S2-150648688,S2-152096273,S2-153673755,S2-157290929,S2-158872018,S2-159667236,S2-161097924,S2-161949377
S1-725341562	S2-166911743,S2-207812472,S2-314472566,S2-360291421,S2-384052113,S2-835381673,S2-856650897,S2-121412012,S2-134341052,S2-146476766,S2-147207723,S2-147597950,S2-199652507,S2-202963347,S2-205023557,S2-210872208,S2-232700760,S2-274417220,S2-278628905,S2-369828139,S2-378034415,S2-396934268,S2-400028816,S2-405596137,S2-412296892,S2-421097871,S2-472204730,S2-487638861,S2-503429492,S2-555707870,S2-561773254,S2-591590794,S2-65360588,S2-683847583,S2-71529448,S2-734756473,S2-741881624,S2-755277359,S2-75720453,S2-775500077
S1-118338310	S2-273233348,S2-952052122,S2-118563493,S2-935611265,S2-135350474,S2-199218269,S2-291705317,S2-433479516,S2-652895348,S2-681956450,S2-689139932,S2-700672654,S2-862788240,S2-942684920,S2-945507618
S1-605463770	S2-66338338,S2-880764652,S2-107369086,S2-121763106,S2-125157117,S2-130460888,S2-208113918,S2-23588937,S2-30073439,S2-324481202,S2-367821449,S2-412213635,S2-578590880,S2-607541176,S2-627149906,S2-696744966,S2-744994727,S2-78235508,S2-803730470,S2-902746167,S2-91066289,S2-953756830,S2-982000156,S2-562173752,S2-612184067,S2-60890911,S2-339029624,S2-348897674,S2-477171381,S2-525998554,S2-679381757,S2-91690570,S2-923973879,S2-106393512,S2-107111824,S2-108074414,S2-109530317,S2-110239007,S2-113907407,S2-119815516
S1-110662739	S2-442607903,S2-942792172,S2-10157860,S2-105463326,S2-112327492,S2-112834662,S2-117325459,S2-124534907,S2-126175750,S2-13281882,S2-135528912,S2-154135797,S2-166470814,S2-177994544,S2-178559516,S2-180596963,S2-190798105,S2-193208581,S2-193992071,S2-198498998,S2-229886583,S2-232490044,S2-237942217,S2-239391031,S2-258973712,S2-272923611,S2-277181156,S2-277696278,S2-294922253,S2-295569534,S2-304106936,S2-310171285,S2-312053622,S2-315589253,S2-330037921,S2-331190512,S2-331370136,S2-338112826,S2-339884517,S2-353433263
S1-348647076	S2-167717233,S2-400343253,S2-165484148,S2-264597063,S2-298762225,S2-381127815,S2-583264950,S2-735254538,S2-782970966,S2-892458075,S2-133991201,S2-295799812,S2-103505940,S2-14068945,S2-175865714,S2-222689397,S2-241468824,S2-248263159,S2-277557813,S2-279937166,S2-390040337,S2-432522197,S2-449346082,S2-450924279,S2-527577982,S2-534274444,S2-581821672,S2-611101843,S2-670045719,S2-67294215,S2-685306612,S2-686064436,S2-798834165,S2-801353329,S2-850568549,S2-881228620,S2-955174019,S2-100606700,S2-101037091,S2-101383646
S1-623350674	S2-101383646,S2-111189308,S2-116199441,S2-213484844,S2-216607898,S2-223104954,S2-238550052,S2-255348632,S2-267508487,S2-288447481,S2-300055548,S2-314956330,S2-348412630,S2-36814936,S2-41275325,S2-425338531,S2-441064659,S2-466974661,S2-477346021,S2-505223631,S2-514682137,S2-539911221,S2-558889270,S2-588173136,S2-595913199,S2-599808781,S2-64384453,S2-650403233,S2-654759274,S2-664558455,S2-676447749,S2-710099885,S2-736189759,S2-75656304,S2-757402261,S2-760533593,S2-761495082,S2-789895779,S2-80962314,S2-864468243
S1-250510039	
S1-824919785	S2-430874243,S2-101817571,S2-106382726,S2-108792202,S2-163547913,S2-165457766,S2-192666728,S2-201714586,S2-258524081,S2-282500016,S2-301476166,S2-316336521,S2-337045779,S2-347928945,S2-349770729,S2-374552323,S2-389575105,S2-40341135,S2-412408206,S2-430473707,S2-437383509,S2-454653094,S2-455042347,S2-465872622,S2-474715687,S2-491000493,S2-503829652,S2-516791831,S2-51797208,S2-521747173,S2-529057484,S2-540863605,S2-544679270,S2-544944227,S2-552761235,S2-576481848,S2-580026440,S2-591809239,S2-605108589,S2-613891717
S1-369859179	S2-391045671,S2-975285928,S2-981196366,S2-222205849,S2-365478542,S2-476000925,S2-553193794,S2-567812283,S2-583958357,S2-640526624,S2-656715924,S2-664612154,S2-665985147,S2-67035710,S2-704211489,S2-713719889,S2-785127369,S2-791856232,S2-822482083,S2-882915480,S2-91836810,S2-935001208,S2-183598714,S2-173251583,S2-494951180,S2-869196667,S2-151058135,S2-102376842,S2-173167885,S2-207868561,S2-229702355,S2-322032699,S2-354912564,S2-375736675,S2-379927807,S2-414653423,S2-470363816,S2-473081612,S2-507473101,S2-510842734
S1-178961928	S2-110331304,S2-11459613,S2-131551315,S2-132780702,S2-151322413,S2-167986169,S2-224298986,S2-230184729,S2-235599847,S2-267920369,S2-278899754,S2-288424236,S2-340234741,S2-348025335,S2-362285707,S2-375497942,S2-401363317,S2-414238106,S2-416264354,S2-424459800,S2-441770496,S2-47785410,S2-479636880,S2-502661343,S2-511966853,S2-517189142,S2-518561014,S2-551502726,S2-574676194,S2-583442963,S2-624497391,S2-640526624,S2-657926245,S2-672381387,S2-695657514,S2-705496812,S2-711267664,S2-717388708,S2-743163205,S2-745874730
S1-780502827	S2-823626647,S2-209851588,S2-316741890,S2-825794480,S2-864587914,S2-108775342,S2-212327625,S2-236577190,S2-251773447,S2-286330453,S2-380434542,S2-549272931,S2-580118685,S2-601325062,S2-730023617,S2-811504103,S2-867607931,S2-173139856,S2-407933109,S2-100601479,S2-101720861,S2-10985621,S2-116787993,S2-118586444,S2-129474646,S2-141736389,S2-143977672,S2-151088585,S2-154690269,S2-155894024,S2-16434028,S2-197168958,S2-201618952,S2-203296597,S2-220549298,S2-24217243,S2-243281318,S2-244471300,S2-251489220,S2-252884096
S1-804433939	S2-263062006,S2-42822838,S2-732218701,S2-157245246,S2-269867174,S2-346171796,S2-713274075,S2-227887567,S2-281788940,S2-350683874,S2-367987690,S2-505093473,S2-523379739,S2-637434518,S2-778285699,S2-780232653,S2-806795229,S2-816118120,S2-892178595,S2-933965005,S2-299325554,S2-489196749,S2-144636346,S2-145223494,S2-212515881,S2-261040245,S2-401492041,S2-422398678,S2-458037916,S2-560212442,S2-7094860,S2-770823485,S2-774119543,S2-83815437,S2-892174150,S2-92915929,S2-103636129,S2-103972023,S2-109034922,S2-110746500
S1-967577604	S2-104643233,S2-153531943,S2-160753273,S2-267562546,S2-316467374,S2-335414266,S2-392081541,S2-425391326,S2-539420714,S2-605404874,S2-608730553,S2-652645470,S2-75223262,S2-783158461,S2-833249856,S2-85436032,S2-898915665,S2-90312577,S2-454094710,S2-623164214,S2-857839471,S2-16099848,S2-773408769,S2-101935915,S2-373401869,S2-609803074,S2-762459339,S2-105886630,S2-12967551,S2-133322005,S2-150513435,S2-153757199,S2-167710282,S2-184768987,S2-19289150,S2-204324801,S2-216175300,S2-224372378,S2-225085900,S2-228083523
S1-391589408	S2-122341199,S2-133231514,S2-160031,S2-168711590,S2-177244649,S2-184456010,S2-186550137,S2-186614354,S2-197061425,S2-218581761,S2-233123309,S2-249491949,S2-263669606,S2-369052019,S2-373919965,S2-378920632,S2-441856836,S2-455323239,S2-477363989,S2-485501901,S2-499520071,S2-507486280,S2-509832800,S2-510367781,S2-574940993,S2-605969506,S2-623196005,S2-64584428,S2-663440551,S2-664391582,S2-69471241,S2-711288488,S2-726088604,S2-72885591,S2-734955658,S2-781317759,S2-812576107,S2-813168830,S2-828032594,S2-844710606
S1-975150347	S2-520029748,S2-799238901,S2-160228504,S2-174069908,S2-45495534,S2-471154561,S2-561584954,S2-646397593,S2-668779425,S2-702568989,S2-775953746,S2-883305739,S2-909068518,S2-985969157,S2-104858458,S2-141405874,S2-189987319,S2-261433982,S2-311432553,S2-31784794,S2-364256342,S2-369242155,S2-386575117,S2-405713065,S2-478896649,S2-542437660,S2-544679270,S2-576312763,S2-588820333,S2-59198740,S2-634351405,S2-673229984,S2-704733115,S2-741370467,S2-741811666,S2-745769918,S2-850334501,S2-887367278,S2-924032215,S2-935426120
S1-527595287	S2-466857833,S2-87974438,S2-111461865,S2-127357680,S2-142709390,S2-146435955,S2-150190841,S2-151983381,S2-171100423,S2-177326684,S2-224334856,S2-277201546,S2-281801530,S2-295205540,S2-31241265,S2-319075835,S2-331855957,S2-351547499,S2-361385344,S2-404018961,S2-417173356,S2-421078322,S2-445670871,S2-45677678,S2-467121958,S2-475820176,S2-515188999,S2-544751089,S2-55444028,S2-582966594,S2-587381188,S2-587609,S2-628011193,S2-629411222,S2-631527515,S2-646244744,S2-689927505,S2-702862423,S2-725382222,S2-7265669
S1-419483044	S2-115519395,S2-15365332,S2-228268602,S2-283797923,S2-333435013,S2-422337747,S2-520092068,S2-645744028,S2-683865354,S2-779549867,S2-852710622,S2-884174406,S2-905552514,S2-963515081,S2-99781315,S2-231882276,S2-475277433,S2-6758516,S2-810500558,S2-988469933,S2-650308939,S2-122367876,S2-145644685,S2-193992071,S2-211899103,S2-252697289,S2-258436929,S2-261144736,S2-280829962,S2-310938550,S2-346705599,S2-366702753,S2-369339411,S2-373667286,S2-376591690,S2-379170037,S2-436404097,S2-452572748,S2-491562569,S2-555319294
S1-289477063	S2-112510866,S2-113775999,S2-139342863,S2-157281548,S2-162325535,S2-1722538,S2-177591525,S2-188695504,S2-207218873,S2-214376016,S2-218140654,S2-222237406,S2-229301126,S2-261214994,S2-353141396,S2-368206306,S2-385661610,S2-425214685,S2-433652978,S2-505839711,S2-50744638,S2-541353871,S2-544179158,S2-561021343,S2-572483468,S2-572531501,S2-607435351,S2-615245366,S2-685027145,S2-702122694,S2-714054648,S2-76825691,S2-799510259,S2-812257530,S2-81949679,S2-838920133,S2-847626497,S2-857545705,S2-868565534,S2-876852577
S1-414487608	S2-112648744,S2-137278449,S2-154581338,S2-161711656,S2-252584640,S2-286221773,S2-299257032,S2-339142042,S2-397679227,S2-44303445,S2-45716878,S2-521891562,S2-622337035,S2-633005687,S2-659300097,S2-679866106,S2-698245094,S2-781560383,S2-804591095,S2-821378791,S2-91042715,S2-916579630,S2-936119057,S2-942309657,S2-971008202,S2-575271306,S2-619520684,S2-94798358,S2-158255969,S2-462816155,S2-791800063,S2-884354879,S2-258085782,S2-103956914,S2-13306888,S2-146831817,S2-159204844,S2-169730225,S2-18879382,S2-193910487
S1-918001356	S2-697092504
S1-863881054	S2-114805384,S2-118002348,S2-137332973,S2-139941560,S2-149370940,S2-158399201,S2-191007167,S2-19396123,S2-194013652,S2-210017307,S2-213486204,S2-224608066,S2-229807095,S2-237352919,S2-244546798,S2-245909245,S2-307573893,S2-353716542,S2-368747998,S2-387902144,S2-393508323,S2-401898465,S2-420995032,S2-446101705,S2-446495200,S2-449967593,S2-450885880,S2-480245126,S2-502091632,S2-519588694,S2-521067037,S2-52340186,S2-534498508,S2-55155187,S2-605970687,S2-609856602,S2-61436897,S2-61903234,S2-630520959,S2-640542998
S1-451077707	S2-330540633,S2-428411270,S2-106382726,S2-110343431,S2-123641424,S2-12449131,S2-127714938,S2-132188730,S2-13539019,S2-140714509,S2-144241980,S2-148986177,S2-155891858,S2-160208970,S2-161726975,S2-17059917,S2-171240189,S2-172819884,S2-174290264,S2-177205880,S2-181402336,S2-186093225,S2-187164462,S2-189607674,S2-200135066,S2-200688590,S2-202956295,S2-207441088,S2-215169300,S2-217110302,S2-218967275,S2-22251149,S2-223117200,S2-225394165,S2-225949298,S2-230184729,S2-233682791,S2-237273862,S2-243931958,S2-245126142
S1-528999441	S2-10157860,S2-112327492,S2-112834662,S2-126175750,S2-135528912,S2-166470814,S2-177994544,S2-193992071,S2-198498998,S2-229886583,S2-232490044,S2-239391031,S2-258973712,S2-277181156,S2-304106936,S2-310171285,S2-315589253,S2-331190512,S2-331370136,S2-338112826,S2-372899546,S2-378019566,S2-395410864,S2-396061899,S2-40875972,S2-426287968,S2-454478078,S2-457321092,S2-463853464,S2-464992727,S2-471642227,S2-476753105,S2-489827398,S2-502382007,S2-514926620,S2-547296202,S2-557030973,S2-56156382,S2-572367141,S2-585646138
S1-316246362	S2-16810804,S2-462897324,S2-988366654,S2-199455376,S2-401248766,S2-407718820,S2-430473707,S2-439458470,S2-721721192,S2-761644899,S2-865380516,S2-898189635,S2-405609980,S2-580026440,S2-603681343,S2-661446556,S2-713135503,S2-815157772,S2-970116184,S2-114823038,S2-138118490,S2-160208970,S2-160228504,S2-183646057,S2-195430109,S2-210181028,S2-210971167,S2-214025236,S2-222687623,S2-229140581,S2-235409456,S2-245155784,S2-251885030,S2-251998044,S2-254542246,S2-275404449,S2-282956906,S2-285260582,S2-296553013,S2-314477032
